#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 03:00:54
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 03:00:54 172.31.22.76 HEAD / - 80 - 54.162.124.221 Cloud+mapping+experiment.+Contact+research@pdrlabs.net - 200 0 0 187
2016-02-06 11:40:08 172.31.22.76 POST /wp-login.php - 80 - 88.198.69.135 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.6)+Gecko/20070725+Firefox/2.0.0.6 www.know-it.pewp-admin/ 404 0 2 406
2016-02-06 11:40:08 172.31.22.76 POST /wp-login.php - 80 - 88.198.69.135 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.6)+Gecko/20070725+Firefox/2.0.0.6 www.know-it.pewp-admin/ 404 0 2 156
2016-02-06 11:40:08 172.31.22.76 POST /wp-login.php - 80 - 88.198.69.135 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.6)+Gecko/20070725+Firefox/2.0.0.6 www.know-it.pewp-admin/ 404 0 2 156
2016-02-06 11:40:08 172.31.22.76 POST /wp-login.php - 80 - 88.198.69.135 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.6)+Gecko/20070725+Firefox/2.0.0.6 www.know-it.pewp-admin/ 404 0 2 156
2016-02-06 11:40:08 172.31.22.76 POST /wp-login.php - 80 - 88.198.69.135 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.6)+Gecko/20070725+Firefox/2.0.0.6 www.know-it.pewp-admin/ 404 0 2 156
2016-02-06 11:40:08 172.31.22.76 POST /wp-login.php - 80 - 88.198.69.135 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.6)+Gecko/20070725+Firefox/2.0.0.6 www.know-it.pewp-admin/ 404 0 2 156
2016-02-06 11:40:08 172.31.22.76 POST /wp-login.php - 80 - 88.198.69.135 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.8.1.6)+Gecko/20070725+Firefox/2.0.0.6 www.know-it.pewp-admin/ 404 0 2 156
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 12:04:12
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 12:04:12 172.31.22.76 POST /index.action - 80 - 218.24.91.130 Mozilla/5.0 - 404 0 2 531
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 13:41:03
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 13:41:03 172.31.22.76 GET / - 80 - 66.249.83.145 Mozilla/5.0+(Windows+NT+6.1;+rv:6.0)+Gecko/20110814+Firefox/6.0+Google+Favicon - 200 0 0 859
2016-02-06 13:41:03 172.31.22.76 GET /favicon.ico - 80 - 66.249.83.148 Mozilla/5.0+(Windows+NT+6.1;+rv:6.0)+Gecko/20110814+Firefox/6.0+Google+Favicon - 200 0 0 78
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 14:33:43
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 14:33:43 172.31.22.76 GET /testproxy.php - 80 - 94.185.83.100 Mozilla/5.0+(Windows+NT+5.1;+rv:32.0)+Gecko/20100101+Firefox/31.0 - 404 0 2 265
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 17:27:04
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 17:27:04 172.31.22.76 GET / - 80 - 66.102.6.231 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko;+Google+Web+Preview)+Chrome/27.0.1453+Safari/537.36 http://www.google.com/search 200 0 0 171
2016-02-06 17:27:04 172.31.22.76 GET /assets/css/mainStylesheet.css - 80 - 66.102.6.231 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko;+Google+Web+Preview)+Chrome/27.0.1453+Safari/537.36 http://know-it.pe/ 200 0 0 62
2016-02-06 17:27:04 172.31.22.76 GET /tools/style.css - 80 - 66.102.6.227 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko;+Google+Web+Preview)+Chrome/27.0.1453+Safari/537.36 http://know-it.pe/ 200 0 0 46
2016-02-06 17:27:04 172.31.22.76 GET /tools/960.css - 80 - 66.102.6.231 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko;+Google+Web+Preview)+Chrome/27.0.1453+Safari/537.36 http://know-it.pe/ 200 0 0 46
2016-02-06 17:27:04 172.31.22.76 GET /images/bg.png - 80 - 66.102.6.235 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko;+Google+Web+Preview)+Chrome/27.0.1453+Safari/537.36 http://know-it.pe/ 200 0 0 46
2016-02-06 17:27:04 172.31.22.76 GET /images/social.png - 80 - 66.102.6.235 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko;+Google+Web+Preview)+Chrome/27.0.1453+Safari/537.36 http://know-it.pe/ 200 0 0 93
2016-02-06 17:27:04 172.31.22.76 GET /images/logo.png - 80 - 66.102.6.227 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko;+Google+Web+Preview)+Chrome/27.0.1453+Safari/537.36 http://know-it.pe/ 200 0 0 46
2016-02-06 17:27:04 172.31.22.76 GET /images/watch.png - 80 - 66.102.6.235 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko;+Google+Web+Preview)+Chrome/27.0.1453+Safari/537.36 http://know-it.pe/ 200 0 0 187
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 17:46:26
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 17:46:26 ::1 GET /wp-admin/install.php - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 404 0 2 9
2016-02-06 17:48:26 ::1 GET /wordpress/wp-admin/install.php - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 404 0 2 2
2016-02-06 18:03:09 172.31.22.76 GET / - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 - 200 0 0 281
2016-02-06 18:03:09 172.31.22.76 GET /assets/css/mainStylesheet.css - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/ 304 0 0 171
2016-02-06 18:03:09 172.31.22.76 GET /tools/style.css - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/ 304 0 0 171
2016-02-06 18:03:09 172.31.22.76 GET /tools/960.css - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/ 304 0 0 156
2016-02-06 18:03:09 172.31.22.76 GET /images/bg.png - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/tools/style.css 304 0 0 171
2016-02-06 18:03:09 172.31.22.76 GET /images/logo.png - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/tools/style.css 304 0 0 171
2016-02-06 18:03:09 172.31.22.76 GET /images/social.png - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/tools/style.css 200 0 0 343
2016-02-06 18:03:10 172.31.22.76 GET /images/watch.png - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/tools/style.css 200 0 0 687
2016-02-06 18:03:10 172.31.22.76 GET /favicon.ico - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/ 200 0 0 156
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 18:56:39
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 18:56:39 172.31.22.76 GET / - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 - 403 14 0 1094
2016-02-06 18:56:39 172.31.22.76 GET /favicon.ico - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/ 404 0 2 163
2016-02-06 18:56:41 172.31.22.76 GET / - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 - 403 14 0 162
2016-02-06 18:56:52 ::1 GET / - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 403 14 0 8
2016-02-06 18:56:52 ::1 GET /favicon.ico - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/ 404 0 2 3
2016-02-06 18:56:53 ::1 GET / - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 403 14 0 25
2016-02-06 18:56:53 ::1 GET / - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 403 14 0 22
2016-02-06 18:56:53 ::1 GET / - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 403 14 0 23
2016-02-06 18:56:54 ::1 GET / - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 403 14 0 26
2016-02-06 18:57:23 ::1 GET /wp-admin/install.php - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 404 3 50 2
#Software: Microsoft Internet Information Services 8.5
#Version: 1.0
#Date: 2016-02-06 19:05:56
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs(User-Agent) cs(Referer) sc-status sc-substatus sc-win32-status time-taken
2016-02-06 19:05:56 ::1 GET / - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 302 0 0 991
2016-02-06 19:05:56 ::1 GET /wp-admin/setup-config.php - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 - 200 0 0 602
2016-02-06 19:05:56 ::1 GET /wp-includes/css/buttons.min.css ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php 200 0 0 19
2016-02-06 19:05:56 ::1 GET /wp-admin/js/language-chooser.min.js ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php 200 0 0 7
2016-02-06 19:05:56 ::1 GET /wp-admin/css/install.min.css ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php 200 0 0 21
2016-02-06 19:05:56 ::1 GET /wp-includes/js/jquery/jquery-migrate.min.js ver=1.2.1 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php 200 0 0 21
2016-02-06 19:05:56 ::1 GET /wp-includes/js/jquery/jquery.js ver=1.11.3 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php 200 0 0 38
2016-02-06 19:05:56 ::1 GET /wp-admin/images/wordpress-logo.svg ver=20131107 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/css/install.min.css?ver=4.4.2 200 0 0 4
2016-02-06 19:06:06 ::1 GET /wp-admin/setup-config.php step=1&language=es_ES 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php 200 0 0 391
2016-02-06 19:07:55 172.31.22.76 GET / - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 - 302 0 0 170
2016-02-06 19:07:55 172.31.22.76 GET /wp-admin/setup-config.php - 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 - 200 0 0 511
2016-02-06 19:07:55 172.31.22.76 GET /wp-includes/css/buttons.min.css ver=4.4.2 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/wp-admin/setup-config.php 200 0 0 161
2016-02-06 19:07:55 172.31.22.76 GET /wp-admin/css/install.min.css ver=4.4.2 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/wp-admin/setup-config.php 200 0 0 198
2016-02-06 19:07:55 172.31.22.76 GET /wp-admin/js/language-chooser.min.js ver=4.4.2 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/wp-admin/setup-config.php 200 0 0 171
2016-02-06 19:07:55 172.31.22.76 GET /wp-includes/js/jquery/jquery-migrate.min.js ver=1.2.1 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/wp-admin/setup-config.php 200 0 0 171
2016-02-06 19:07:56 172.31.22.76 GET /wp-admin/images/wordpress-logo.svg ver=20131107 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/wp-admin/css/install.min.css?ver=4.4.2 200 0 0 161
2016-02-06 19:07:56 172.31.22.76 GET /wp-includes/js/jquery/jquery.js ver=1.11.3 80 - 181.64.192.224 Mozilla/5.0+(Windows+NT+10.0;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.103+Safari/537.36 http://know-it.pe/wp-admin/setup-config.php 200 0 0 780
2016-02-06 19:11:26 ::1 POST /wp-admin/setup-config.php step=2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php?step=1&language=es_ES 500 0 0 368
2016-02-06 19:12:18 ::1 POST /wp-admin/setup-config.php step=2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php?step=1&language=es_ES 200 0 0 3574
2016-02-06 19:13:56 ::1 GET /wp-admin/install.php language=es_ES 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/setup-config.php?step=2 200 0 0 492
2016-02-06 19:13:56 ::1 GET /wp-includes/js/zxcvbn-async.min.js ver=1.0 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?language=es_ES 200 0 0 9
2016-02-06 19:13:56 ::1 GET /wp-includes/js/wp-util.min.js ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?language=es_ES 200 0 0 9
2016-02-06 19:13:56 ::1 GET /wp-includes/js/underscore.min.js ver=1.6.0 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?language=es_ES 200 0 0 9
2016-02-06 19:13:56 ::1 GET /wp-admin/js/password-strength-meter.min.js ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?language=es_ES 200 0 0 12
2016-02-06 19:13:56 ::1 GET /wp-admin/js/user-profile.min.js ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?language=es_ES 200 0 0 14
2016-02-06 19:13:56 ::1 GET /wp-includes/css/dashicons.min.css ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?language=es_ES 200 0 0 19
2016-02-06 19:13:56 ::1 GET /wp-includes/js/zxcvbn.min.js - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?language=es_ES 200 0 0 133
2016-02-06 19:15:59 127.0.0.1 GET /2016/02/06/hola-mundo/ - 80 - 127.0.0.1 WordPress/4.4.2;+http://localhost - 404 0 2 219
2016-02-06 19:15:59 127.0.0.1 GET /index.php/2016/02/06/hola-mundo/ - 80 - 127.0.0.1 WordPress/4.4.2;+http://localhost - 200 0 0 301
2016-02-06 19:16:00 ::1 POST /wp-admin/install.php step=2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?language=es_ES 200 0 0 3749
2016-02-06 19:16:10 ::1 GET /wp-login.php - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/install.php?step=2 200 0 0 1515
2016-02-06 19:16:10 ::1 GET /wp-admin/css/login.min.css ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-login.php 200 0 0 9
2016-02-06 19:16:15 127.0.0.1 POST /wp-cron.php doing_wp_cron=1454786169.6097860336303710937500 80 - 127.0.0.1 WordPress/4.4.2;+http://localhost - 200 0 64 5984
2016-02-06 19:16:18 ::1 POST /wp-login.php - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-login.php 302 0 0 208
2016-02-06 19:16:18 ::1 GET /wp-admin/ - 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-login.php 200 0 0 824
2016-02-06 19:16:18 ::1 GET /wp-includes/js/thickbox/thickbox.css ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/ 200 0 0 73
2016-02-06 19:16:18 ::1 GET /wp-admin/load-scripts.php c=0&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/ 200 0 0 57
2016-02-06 19:16:18 ::1 GET /wp-includes/css/editor.min.css ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/ 200 0 0 53
2016-02-06 19:16:18 ::1 GET /wp-admin/load-styles.php c=0&dir=ltr&load=dashicons,admin-bar,wp-admin,buttons,wp-auth-check&ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/ 200 0 0 95
2016-02-06 19:16:18 ::1 GET /wp-admin/load-scripts.php c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,dashboard,underscore,customize-base,customize-loader,thickbox,plugin-instal&load%5B%5D=l,shortcode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink&ver=4.4.2 80 - ::1 Mozilla/5.0+(Windows+NT+6.3;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/48.0.2564.97+Safari/537.36 http://localhost/wp-admin/ 200 0 0 110
